text,text_processed,cyberbullying_type,severity_level,original_cyberbullying_type,original_severity_level,source_dataset,source_file,original_row_id,actual_label,predicted_label,is_correct,confidence_score,char_count,word_count
israel jahat bgt asli💔 kok bisa ada manusia kaya begitu yaallah,israel jahat bgt asli kok bisa ada manusia kaya begitu yaallah,harassment,,"['0', '0', '0', '1', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,5455,harassment,normal,False,0.41633967482300616,63,11
USER Tienteuus dong kak .. yakali ekeu kek yey yg tiap ngobrol sama orang ngajak eue mulu .. mursidah deh ah',user tienteuus dong kak yakali ekeu kek yey yg tiap ngobrol sama orang ngajak eue mulu mursidah deh ah,normal,,normal,,data,data.csv,11910,normal,insult,False,1.2601256427112353,109,21
"Gapapa kecil tapi bisa nyiksa kamu sampai puas nangis"" 🤭 Avail ya scene bdsm sore ini 🥰❣️ Tebet area. Tolong bgt jangan tanya RR lagi. Rate n Rule udah ada diprofilku ❣️ #availjakartaselatan #mistressjakarta #timnasday LGBT Adakami CCTV Selasa Umur 22 IOS 17 #diiket",gapapa kecil tapi bisa nyiksa kamu sampai puas nangis avail ya scene bdsm sore ini tebet area tolong bgt jangan tanya rr lagi rate n rule udah ada diprofilku lgbt adakami cctv selasa umur 22 ios 17,harassment,,"['1', '1', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,4883,harassment,normal,False,0.9034312889544853,266,44
hitler dan israel gaada bedanya bangg. all hail facism,hitler dan israel gaada bedanya bangg all hail facism,harassment,,"['1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,16316,harassment,normal,False,0.27039966353562606,54,9
"Projo deklarasi dukung Prabowo, Jokowi tidak tau. MK buat keputusan yg “dukung” bacawapres Gibran, Jokowi tdk mau comment. @jokowi Topo bisu wae. #topobisu.",projo deklarasi dukung prabowo jokowi tidak tau mk buat keputusan yg dukung bacawapres gibran jokowi tdk mau comment USER_MENTION topo bisu wae,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,3590,normal,harassment,False,-0.05063008129827351,156,23
Dah gila kali yaakkk jaman wkwkwk sus rini aja cari asisten 🤣🤣🤣,dah gila kali yaakkk jaman wkwkwk sus rini aja cari asisten,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,8059,harassment,normal,False,0.6116017279619669,63,12
"MUKJUZAT ADALAH KEJADIAN LUAR BIASA YG DIBERIKAN TYHAN ,SEBAGAI BUKTI DIA UTUSAN TUHAN Andrea ""Dia (Jibril) berkata, “Sesungguhnya aku hanyalah utusan Tuhanmu, untuk menyampaikan anugerah kepadamu seorang anak laki-laki yang suci.”"" [Q.S. Maryam:19] ""Dan sebagai rasul kepada Bani Israil (dia berkata), ""Aku telah datang kepada kamu dengan sebuah tanda (mukjizat) dari Tuhanmu, yaitu aku membuatkan bagimu (sesuatu) dari tanah berbentuk seperti burung, lalu aku meniupnya, maka ia menjadi seekor burung dengan izin Allah. Dan aku menyembuhkan orang yang buta sejak dari lahir dan orang yang berpenyakit kusta. Kami beriman kepada Allah, dan saksikanlah, bahwa kami adalah orang-orang Muslim."" [Q.S. Ali 'Imran:52]",mukjuzat adalah kejadian luar biasa yg diberikan tyhan sebagai bukti dia utusan tuhan andrea dia jibril berkata sesungguhnya aku hanyalah utusan tuhanmu untuk menyampaikan anugerah kepadamu seorang anak laki laki yang suci q s maryam 19 dan sebagai rasul kepada bani israil dia berkata aku telah datang kepada kamu dengan sebuah tanda mukjizat dari tuhanmu yaitu aku membuatkan bagimu sesuatu dari tanah berbentuk seperti burung lalu aku meniupnya maka ia menjadi seekor burung dengan izin allah dan aku menyembuhkan orang yang buta sejak dari lahir dan orang yang berpenyakit kusta kami beriman kepada allah dan saksikanlah bahwa kami adalah orang orang muslim q s ali imran 52,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,28231,normal,harassment,False,-0.02698069426278693,713,101
Sekarang bukan lagi namanya generasi muda ttp generasi mata buta. Sdh lihat tp otak tidak berjalan,sekarang bukan lagi namanya generasi muda ttp generasi mata buta sdh lihat tp otak tidak berjalan,harassment,,"['1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,763,harassment,normal,False,0.12929105044437883,98,16
"💢Mohon Pencerahan: Hajar Aswad adalah meteorit aerolit, yakni meteorit yang tersusun oleh senyawa-senyawa penyusun batuan dan tidak didominasi oleh Besi dan Nikel yang berlimpah sebagaimana halnya meteorit besi (siderit). Benarkah? 💦Catatan: Hajar al-Aswad itu memang diceritakan sejarawan pernah dicuri dari Ka’bah sekitar 930 Masehi oleh prajurit Qarmatian yang merupakan sekte Syiah Ismaeeli. Mereka menguasai Mekah, menodai Sumur Zamzam dengan mayat Muslim dan membawa Hajar Aswad pergi ke basis mereka di Ihsaa, di Bahrain abad pertengahan. Seorang Agus Mustofa misalnya, dalam bukunya yang terkenal “Pusaran Energi Ka’bah” mendukung ide Hajar Aswad sebagai meteorit lewat jalan yakni dengan mendasarkan terjadinya peristiwa sambaran petir terhadap Ka’bah tatkala Makkah diguyur hujan rintik-rintik pada suatu musim haji. Agus Mustofa meyakini petir menyambar Ka’bah, bukan bangunan lainnya yang lebih tinggi, karena konduktivitas Hajar Aswad yang disebabkan oleh berlebihnya kandungan Besi didalamnya.",mohon pencerahan hajar aswad adalah meteorit aerolit yakni meteorit yang tersusun oleh senyawa senyawa penyusun batuan dan tidak didominasi oleh besi dan nikel yang berlimpah sebagaimana halnya meteorit besi siderit benarkah catatan hajar al aswad itu memang diceritakan sejarawan pernah dicuri dari ka bah sekitar 930 masehi oleh prajurit qarmatian yang merupakan sekte syiah ismaeeli mereka menguasai mekah menodai sumur zamzam dengan mayat muslim dan membawa hajar aswad pergi ke basis mereka di ihsaa di bahrain abad pertengahan seorang agus mustofa misalnya dalam bukunya yang terkenal pusaran energi ka bah mendukung ide hajar aswad sebagai meteorit lewat jalan yakni dengan mendasarkan terjadinya peristiwa sambaran petir terhadap ka bah tatkala makkah diguyur hujan rintik rintik pada suatu musim haji agus mustofa meyakini petir menyambar ka bah bukan bangunan lainnya yang lebih tinggi karena konduktivitas hajar aswad yang disebabkan oleh berlebihnya kandungan besi didalamnya,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,5791,harassment,normal,False,0.7122926968536549,1007,135
"Cawapres Cacat Hukum Kelucuan Prabowo-Gibran, Pasangan Capres-Cawapres Karbitan Oleh : Kadian Madya Di Jakarta Akhir-akhir ini ada banyak kelucuan dalam politik tanah air dan kita akan berdosa jika tidak ikut tertawa. Anda akan dituduh kufur nikmat, tidak pandai bersyukur,…",cawapres cacat hukum kelucuan prabowo gibran pasangan capres cawapres karbitan oleh kadian madya di jakarta akhir akhir ini ada banyak kelucuan dalam politik tanah air dan kita akan berdosa jika tidak ikut tertawa anda akan dituduh kufur nikmat tidak pandai bersyukur,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,22305,normal,harassment,False,0.3825016940892133,274,39
yup dan dia jarang menyuruh mereka untuk berhenti,yup dan dia jarang menyuruh mereka untuk berhenti,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1854,harassment,normal,False,0.12943008266635134,49,8
"USER Ancaman bom dari mata sipit, juga lucu2an ya... ?\n\n#LUCULUCUAN'",user ancaman bom dari mata sipit juga lucu2an ya n n,hate_speech,,hate_speech,,data,data.csv,6178,hate_speech,normal,False,1.1456216660063092,70,10
"Menyesatkan, Video Berisi Klaim Prabowo Menyesal Didukung Umat Islam",menyesatkan video berisi klaim prabowo menyesal didukung umat islam,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,25577,harassment,normal,False,-0.06567910733998705,68,9
"Orang yg lo katain h0m0phobic itu ternyata punya gay friends juga, deket malah. Tapi kan dia mah salah mulu di mata lo pada",orang yg lo katain h0m0phobic itu ternyata punya gay friends juga deket malah tapi kan dia mah salah mulu di mata lo pada,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,15928,normal,harassment,False,0.2864300043984932,123,23
USER Gak zaman buang sampah sembarangan',user gak zaman buang sampah sembarangan,normal,,normal,,data,data.csv,2839,normal,hate_speech,False,0.09178501026968067,40,6
USER USER Hahahaha...timnasnya aja gk loloas sok2an ngledekin timnas laenn..malu woey malu..diem2 bae sono di bawah jamban',user user hahahaha timnasnya aja gk loloas sok2an ngledekin timnas laenn malu woey malu diem2 bae sono di bawah jamban,hate_speech,,hate_speech,,data,data.csv,8385,hate_speech,normal,False,0.15372768087856584,123,17
"Ayo kita sambut anggota baru! Cartam Gendut, Kang Faizz, Marnek Andy Syahputra, Iwayan Budiana, Suwarto Yakubus, Iwayan Suartama, Heru Cokro, Bang Zay, Nie Ni, Sani Davin, Abdur Rokhim Huda, Rony Rony, Slamet Mulyono, Suswiyati Suswiyati, Usia Usia, Penina Koibur, Delly Oezia Daely, Sumini, Alfatan Alfatan, Rodjali Herman, Didik Ibnu Subekti, Raymon Odoh, Ketut Mariani, Eva Valentin, Mahrodin Wahono, Raffa Eka Ekasetiaji, Nona Lendeng, Muhammad Burhan, Silce Langi, Syam Sudin, Sardion Sihombing, Gama, Tanel Pandie, Hendrika Masu, Saka, Suparno Parno, Marsidi Danya Prantaon, Gyver Man, Dohar Pakpahan, Lukman Tony Purba, Tohir Tohir, Ais Karel Kadmaer, Mbulatmbulat, Vano Manangkot, Widyastuti Dharmahutama, Arie, Stella Kwarta, Moch Tohir, Hendra Sianipar, Nurul Haryanto Bagong, Herman Abdullah, Stenly Deen, Joko Bjn, Novri Kaeng Tendean, Alfred Amekae, Horasman Sijabat, Topan Yaa, Pak Poh Suryo, Reynand Reysha, Mas Kohar, Handa Yani, Babae Wan, Dedi Purba, Denis Waemese, Mina Ndun Mina, Sargi Yono, Risma Acan, Siti Samiratul, Babaspramana Putra Babas, Ichal Beay, Herling M Warouw, Yohanes Ampur, Nursodiqin, Novensi Elisa, Any Sianturi, Handasa Siagian, Andelta Ginting, Mbah Suro, Pakde Kolor, Wenz Daron, Waroji Abdullah, Beni Erlina, Ramadhan, Kasad, Muji Run, Jabbar Pkz, Yorid Hamisy, Nyoman Egler, Slamet Chif, Suryadi Putra, Ah Yangterhina, Muhammad Ulul Ajib, Suprianto, FidNim Taflas, Rahmat Juliadi Juliadi, Maria Pai, Andromeda Andromeda, Gabriel Bata, Samuel Simanungkalit, Ajik Sujana",ayo kita sambut anggota baru cartam gendut kang faizz marnek andy syahputra iwayan budiana suwarto yakubus iwayan suartama heru cokro bang zay nie ni sani davin abdur rokhim huda rony rony slamet mulyono suswiyati suswiyati usia usia penina koibur delly oezia daely sumini alfatan alfatan rodjali herman didik ibnu subekti raymon odoh ketut mariani eva valentin mahrodin wahono raffa eka ekasetiaji nona lendeng muhammad burhan silce langi syam sudin sardion sihombing gama tanel pandie hendrika masu saka suparno parno marsidi danya prantaon gyver man dohar pakpahan lukman tony purba tohir tohir ais karel kadmaer mbulatmbulat vano manangkot widyastuti dharmahutama arie stella kwarta moch tohir hendra sianipar nurul haryanto bagong herman abdullah stenly deen joko bjn novri kaeng tendean alfred amekae horasman sijabat topan yaa pak poh suryo reynand reysha mas kohar handa yani babae wan dedi purba denis waemese mina ndun mina sargi yono risma acan siti samiratul babaspramana putra babas ichal beay herling m warouw yohanes ampur nursodiqin novensi elisa any sianturi handasa siagian andelta ginting mbah suro pakde kolor wenz daron waroji abdullah beni erlina ramadhan kasad muji run jabbar pkz yorid hamisy nyoman egler slamet chif suryadi putra ah yangterhina muhammad ulul ajib suprianto fidnim taflas rahmat juliadi juliadi maria pai andromeda andromeda gabriel bata samuel simanungkalit ajik sujana,harassment,,"['0', '0', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,5233,harassment,normal,False,0.6865623198817312,1512,212
anakanak tidak akan pernah belajar bahwa setiap kali mereka melakukan sesuatu untuk mengganggu saya seperti ini lebih banyak orang belajar tentang pekerjaan saya untuk menghentikan pelecehan,anakanak tidak akan pernah belajar bahwa setiap kali mereka melakukan sesuatu untuk mengganggu saya seperti ini lebih banyak orang belajar tentang pekerjaan saya untuk menghentikan pelecehan,normal,,not_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1390,normal,hate_speech,False,1.0445815594336294,190,26
#TerkiniGaza #TaufanAlAqsa #IsraelCuak Rakaman Benjamin Netanyahu yang di'kantoikan' pada tahun 2001 bercakap dengan rejim zionis Israel dan menyatakan sokongannya terhadap keganasan pendatang haram. Dia tidak sedar yang dia sedang dirakam.,rakaman benjamin netanyahu yang di kantoikan pada tahun 2001 bercakap dengan rejim zionis israel dan menyatakan sokongannya terhadap keganasan pendatang haram dia tidak sedar yang dia sedang dirakam,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,12953,normal,harassment,False,0.059333084392877766,240,30
MS Ka'ban : Tanah Jakarta sekarang sudah 87 persen dikuasai Cina,ms ka ban tanah jakarta sekarang sudah 87 persen dikuasai cina,hate_speech,,hate_speech,,data,data.csv,2188,hate_speech,normal,False,0.8166339012099225,64,11
Emang kayaknya nih akun gw biar fyp harus macak orgil aka bikin konten POV yang harus keliatan ngereog di depan kamera😭,emang kayaknya nih akun gw biar fyp harus macak orgil aka bikin konten pov yang harus keliatan ngereog di depan kamera,harassment,,"['1', '0', '1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,8484,harassment,insult,False,-0.13386487020213544,119,21
"nengatakan ngattidak mempercayai pernyataan Benyamin Netanyahu, Menteri Angkatan rnyuu ramiliter, termasuk inB sendiri. Netizen kuliti kebohongan Israel Erlangga Greschinov @Greschinov .Follow X SEMOGA HAL BAIK SETIAP YG DISUARAKAN DIHITUNG SEBAGAI PAHALA PERJUANGAN lainnya kena Dia ngeluh 2hari belakangan kena ad stres butuh bantuan followersnya untuk report sm Indo makin dilawan malah makin rame. Nov1 2023 1.1K Reply Share Read replies illustration by @fembriarif Terimakasih para netizen (pejuang media) 🙏
.
.
.
#sketch #gaza #gazaunderattack #palestine #netizen #freepalestine #art #digitalart",nengatakan ngattidak mempercayai pernyataan benyamin netanyahu menteri angkatan rnyuu ramiliter termasuk inb sendiri netizen kuliti kebohongan israel erlangga greschinov USER_MENTION follow x semoga hal baik setiap yg disuarakan dihitung sebagai pahala perjuangan lainnya kena dia ngeluh 2hari belakangan kena ad stres butuh bantuan followersnya untuk report sm indo makin dilawan malah makin rame nov1 2023 1 1k reply share read replies illustration by USER_MENTION terimakasih para netizen pejuang media,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,5329,normal,harassment,False,0.038034567033515265,601,80
Angelina Jolie menuai kritik tajam dari netizen setelah mengeluarkan pernyataan terkait konflik antara Hamas dengan Israel #AngelinaJolie,angelina jolie menuai kritik tajam dari netizen setelah mengeluarkan pernyataan terkait konflik antara hamas dengan israel,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,15077,normal,harassment,False,0.13974313618599743,137,17
stop bilang gue gila cmn gara gara ngobrol sama kucing,stop bilang gue gila cmn gara gara ngobrol sama kucing,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13882,harassment,normal,False,0.6759764594033456,54,10
mengapa anda memiliki pro neil gorsuch ad pro klan ad pro gop ad ad pro nazi ad a pro benci iklan,mengapa anda memiliki pro neil gorsuch ad pro klan ad pro gop ad ad pro nazi ad a pro benci iklan,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1845,harassment,normal,False,-0.20597965192202428,97,21
Hati2 bae samo orang ni #homo GAY # ke banci orang iy Ni orang kerja dk bertanggung jawab menjanjikan gaji besar namun kabur orang iy. Kalo orang ni minta kerja jan di kasih manusia ke ini pandai bersilat lidah Duit bae bisa di bawah kabur,hati2 bae samo orang ni gay ke banci orang iy ni orang kerja dk bertanggung jawab menjanjikan gaji besar namun kabur orang iy kalo orang ni minta kerja jan di kasih manusia ke ini pandai bersilat lidah duit bae bisa di bawah kabur,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,28384,harassment,hate_speech,False,0.4088180564622039,239,45
hi meleksir idiot sejauh yang saya tahu muslim dapat menjadi presiden atau pm india menurut saya kelas pol ilmu pengetahuan,hi meleksir idiot sejauh yang saya tahu muslim dapat menjadi presiden atau pm india menurut saya kelas pol ilmu pengetahuan,hate_speech,,religion,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,2251,hate_speech,normal,False,0.00130552430866121,123,20
"Kata orang jawa, moto picrk kuping budek, rai gedek pada masalah yg dihadapi rakyat.\n\nKalian ingin populer dg cara hina URL",kata orang jawa moto picrk kuping budek rai gedek pada masalah yg dihadapi rakyat n nkalian ingin populer dg cara hina url,normal,,normal,,data,data.csv,5409,normal,hate_speech,False,-0.24853513430305868,125,20
"USER ~ Tokoh2 agama yang 'berpolitik praktis' dengan &amp; untuk identitas keagamaan untuk jabatan2 publik seperti Presiden hingga Lurah?. Itu seperti di lingkungan agama Budha, Ngaku biksu, Tetapi makan daging &amp; minum miras, Bahkan berkeluarga",user tokoh2 agama yang berpolitik praktis dengan amp untuk identitas keagamaan untuk jabatan2 publik seperti presiden hingga lurah itu seperti di lingkungan agama budha ngaku biksu tetapi makan daging amp minum miras bahkan berkeluarga,hate_speech,,hate_speech,,data,data.csv,2517,hate_speech,normal,False,0.31876941253469254,248,35
"Halo, Seventeen Fashion disini.

Sehubung dengan adanya kejahatan genosida yang dilakukan Israel terhadap Palestina, kami dari Seventeen Fashion mengumumkan untuk tidak memposting brand-brand yang mendukung Israel sebagai bentuk boycott.

Hal ini kami lakukan sebagai bentuk awareness karena menurut kami hal yang dilakukan oleh Israel bukan lagi persoalan politik, bukan lagi sebuah perang, dan bukan lagi tentang Hamas, namun sudah melakukan genosida, melanggar hukum international yang berlaku untuk perang, pembersihan etnis.

Untuk itu mulai hari ini, kami tidak akan memposting brand yang mendukung Israel. Selain dari itu, untuk menghindari hal yang tidak diinginkan seluruh admin Seventeen Fashion sepakat untuk hanya memposting brand-brand yang berasal dari Korea saja dalam kurun waktu yang tidak bisa ditentukan.

Namun, jika kedepannya kami mengetahui ada brand Korea yang mendukung Israel, maka mohon maaf barang yang digunakan dari brand tersebut tidak akan kami posting.

Adapun dengan adanya member Seventeen yang menjadi model, muse, ataupun Ambasador suatu brand, mulai hari ini kami tidak akan memberikan hype (seperti repost, like, share, komen, quote) jika brand tersebut mendukung Israel.

Kami minta maaf atas keterlambatan pengumuman ini karena kami masih berdiskusi selama beberapa hari. Kami harap kita semua dapat memberikan doa kepada semua orang yang ada di Palestina.

Karena kita manusia sebelum kita menjadi seorang fans.

Terima kasih atas pengertiannya. Selain dari itu, untuk menghindari hal yang tidak diinginkan seluruh admin Seventeen Fashion sepakat untuk hanya memposting brand-brand yang berasal dari Korea saja dalam kurun waktu yang tidak bisa ditentukan.

Namun, jika kedepannya kami mengetahui ada brand Korea yang mendukung Israel, maka mohon maaf barang yang digunakan dari brand tersebut tidak akan kami posting.

Adapun dengan adanya member Seventeen yang menjadi model, muse, ataupun Ambasador suatu brand, mulai hari ini kami tidak akan memberikan hype (seperti repost, like, share, komen, quote) jika brand tersebut mendukung Israel.

Kami minta maaf atas keterlambatan pengumuman ini karena kami masih berdiskusi selama beberapa hari. Kami harap kita semua dapat memberikan doa kepada semua orang yang ada di Palestina.

Karena kita manusia sebelum kita menjadi seorang fans.

Terima kasih atas pengertiannya.",halo seventeen fashion disini sehubung dengan adanya kejahatan genosida yang dilakukan israel terhadap palestina kami dari seventeen fashion mengumumkan untuk tidak memposting brand brand yang mendukung israel sebagai bentuk boycott hal ini kami lakukan sebagai bentuk awareness karena menurut kami hal yang dilakukan oleh israel bukan lagi persoalan politik bukan lagi sebuah perang dan bukan lagi tentang hamas namun sudah melakukan genosida melanggar hukum international yang berlaku untuk perang pembersihan etnis untuk itu mulai hari ini kami tidak akan memposting brand yang mendukung israel selain dari itu untuk menghindari hal yang tidak diinginkan seluruh admin seventeen fashion sepakat untuk hanya memposting brand brand yang berasal dari korea saja dalam kurun waktu yang tidak bisa ditentukan namun jika kedepannya kami mengetahui ada brand korea yang mendukung israel maka mohon maaf barang yang digunakan dari brand tersebut tidak akan kami posting adapun dengan adanya member seventeen yang menjadi model muse ataupun ambasador suatu brand mulai hari ini kami tidak akan memberikan hype seperti repost like share komen quote jika brand tersebut mendukung israel kami minta maaf atas keterlambatan pengumuman ini karena kami masih berdiskusi selama beberapa hari kami harap kita semua dapat memberikan doa kepada semua orang yang ada di palestina karena kita manusia sebelum kita menjadi seorang fans terima kasih atas pengertiannya selain dari itu untuk menghindari hal yang tidak diinginkan seluruh admin seventeen fashion sepakat untuk hanya memposting brand brand yang berasal dari korea saja dalam kurun waktu yang tidak bisa ditentukan namun jika kedepannya kami mengetahui ada brand korea yang mendukung israel maka mohon maaf barang yang digunakan dari brand tersebut tidak akan kami posting adapun dengan adanya member seventeen yang menjadi model muse ataupun ambasador suatu brand mulai hari ini kami tidak akan memberikan hype seperti repost like share komen quote jika brand tersebut mendukung israel kami minta maaf atas keterlambatan pengumuman ini karena kami masih berdiskusi selama beberapa hari kami harap kita semua dapat memberikan doa kepada semua orang yang ada di palestina karena kita manusia sebelum kita menjadi seorang fans terima kasih atas pengertiannya,harassment,,"['1', '0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6352,harassment,normal,False,0.08894301897539986,2362,335
Terbukti Hanya Ganjar Pranowo yang Berani Membela Kemerdekaan Palestina. Yahudi Gibran Saw X Hamas Kamis Gaza Niall Horan Israel,terbukti hanya ganjar pranowo yang berani membela kemerdekaan palestina yahudi gibran saw x hamas kamis gaza niall horan israel,harassment,,"['1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,22431,harassment,normal,False,0.8791104376464105,128,19
USER USER Telat lu kunyuk',user user telat lu kunyuk,hate_speech,,hate_speech,,data,data.csv,12755,hate_speech,insult,False,0.34787627477335614,26,5
itu vince steelhammer,itu vince steelhammer,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1942,harassment,normal,False,0.06222158880334744,21,3
"BREAKING NEWS Kejadian baru saja: .Setelah duduki RS As Shifa,kini Israel ingin duduki RS Indonesia, Listrik padam di rumah sakit Indonesia setelah generatornya berhenti bekerja akibat pemboman Isr4el. Pasukan IDF men3mbaki siapa saja yang mencoba meninggalkan rumah sakit Indonesia dengan t3mbakan langsung. Info detail telegram gazaupdate2 /klik link di bio profil atas GAZAUPDATE Langit kan doa doa kita
 hujamkan dalam sujud sujud kita.",breaking news kejadian baru saja setelah duduki rs as shifa kini israel ingin duduki rs indonesia listrik padam di rumah sakit indonesia setelah generatornya berhenti bekerja akibat pemboman isr4el pasukan idf men3mbaki siapa saja yang mencoba meninggalkan rumah sakit indonesia dengan t3mbakan langsung info detail telegram gazaupdate2 klik link di bio profil atas gazaupdate langit kan doa doa kita hujamkan dalam sujud sujud kita,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1564,harassment,normal,False,0.6987577691247926,440,63
Politisi berpengaruh *meraih suara masyarakat* untuk memilih ganjar; 1. *Adian Napitupulu* 2. *Puan Maharani* <Jawa Tengah> 3. *Haris Pertama* <Pemuda> *Organ* Relawan Relawan yang menjadi *mesin* penyempurna ada sekitar *1000 lebih* 1 *Organ* perkuat 100.000 suara 1000 x 100.000 = 100 juta. *50 %* + *Satu Persen* Semangat Fokus Menangkan Ganjar Mahfud Orang Baik Suka Orang Baik Coblos No 3 Menang Menang Menang 🖐🏽🖐🏽 🇲🇨🇲🇨🇲🇨 Farhan Alfatihi Allah ❤️❤️❤️❤️ SALAM SATU KOMANDO,politisi berpengaruh meraih suara masyarakat untuk memilih ganjar 1 adian napitupulu 2 puan maharani 3 haris pertama organ relawan relawan yang menjadi mesin penyempurna ada sekitar 1000 lebih 1 organ perkuat 100 000 suara 1000 x 100 000 100 juta 50 satu persen semangat fokus menangkan ganjar mahfud orang baik suka orang baik coblos no 3 menang menang menang farhan alfatihi allah salam satu komando,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10220,harassment,normal,False,0.8515308040356441,476,72
"""Sedang terjadi pelanggaran Ham berat di Israel dan Palestina. Gila ini!"" Lha, kamu saja dukung Capres pelanggar Ham. M",sedang terjadi pelanggaran ham berat di israel dan palestina gila ini lha kamu saja dukung capres pelanggar ham m,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,919,harassment,normal,False,1.1107512476971428,119,19
"USER USER Tak baca brita nya..sy kira ni aki"" mngkin dah punya gangguan jiwa.seandai nya nnti 2019 amin kalah.bisa"" nanti malaikat di bilang kafir dan pro aseng.kasian malaikat,gk ngerti urusan capres tp di bawa"" ma aki"" gila.'",user user tak baca brita nya sy kira ni aki mngkin dah punya gangguan jiwa seandai nya nnti 2019 amin kalah bisa nanti malaikat di bilang kafir dan pro aseng kasian malaikat gk ngerti urusan capres tp di bawa ma aki gila,hate_speech,,hate_speech,,data,data.csv,971,hate_speech,normal,False,-0.31082675453594233,227,37
USER Sejak bila hg pki hitam',user sejak bila hg pki hitam,normal,,normal,,data,data.csv,2390,normal,hate_speech,False,0.37168648872972154,29,6
Masih ada yg percaya dan mendukung zionis 🇮🇱? Tak titeni kowe!,masih ada yg percaya dan mendukung zionis tak titeni kowe,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,8190,normal,harassment,False,0.24848424675253467,62,11
makin hari makin gila hahahahah emg bole segila ini? Mr.G,makin hari makin gila hahahahah emg bole segila ini mr g,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,16143,normal,harassment,False,0.18453504095730888,57,10
Bukan hanya Israel tapi juga negara2 sekutu yang mendukung I,bukan hanya israel tapi juga negara2 sekutu yang mendukung i,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,22548,normal,harassment,False,-0.06751977291523026,60,10
"USER Mau pegang rusia takut dituduh antek komunis, mau pegan kroasia takut dituduh antek kafir.. semenjak bnyk tukang tuduh hpup sy sulit'",user mau pegang rusia takut dituduh antek komunis mau pegan kroasia takut dituduh antek kafir semenjak bnyk tukang tuduh hpup sy sulit,normal,,normal,,data,data.csv,1075,normal,hate_speech,False,0.3115032285826882,138,22
"Rakyat bahagia dengan pemimpin yang tdk gila kuasa, seperti Ganjar-Mahfud @kiyahnu",rakyat bahagia dengan pemimpin yang tdk gila kuasa seperti ganjar mahfud USER_MENTION,harassment,,"['1', '1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,19283,harassment,normal,False,0.4971170372253716,82,11
