text,label
"USER USER Iya beda budaya sih kayanya, tapi di jepang juga masih ada yang risih sih sama mv bikini2 gitu... tapi mereka bikinian jatohnya gak sexy, malah lucu gitu...",normal
Gubernur rasa Presiden �??? ; Sukses terus ya pak USER.. ; Semoga Allah selalu memudahkan segala urusan bapak.. �???,normal
USER USER Kalau di thailand ada celeng di indonesia ada cebong dan kampret....',hate_speech
"USER USER Aku ga mau, Taehyung yang ini penggemar berat Mba Kunti. \xf0\x9f\x98\xad'",normal
Perjuangan kalahkan Ahok baru awal. Kita pindah lengserkan Jokowi.,hate_speech
Rejim saat ini dengan sadar telah mengabaikan prinsip dasar nasionalisme dan fungsi #sosial atas #tanah. ).|#keadilandistribusitanah',normal
"Sebenarnya bukan jijik, mungkin muka dia tak SEMULUS kakak2 skalian. MUNGKIN. Takut2 kalau masuk pekerja watson tu suruh dia pakai produk itu ini. Calit itu ini kat muka. Jadi kurang keyakinan diri sbb ingat teruk sgt ke muka dia. Ada org yg mcm ni, jgn",normal
"USER Ketika dilantik blg ;.....SAATNYA PRIBUMI BANGKIT !"" Tp nyatanya malah import bawang putih dari China, yg notabene waktu kampanye pilkada selalu bilang ANTI ASENG !!!!!'",hate_speech
RT USER Berarti BPK sama DPR gak dapat dipercaya dunk. Jadi lebih baik bubarkan saja.,hate_speech
Gubernur AHOK segala lini susehhh dihantem! Perempuan? No! Uang/ korupsi? NO..makanya luu pada isengin omongan-nya !!!!,hate_speech
Arsenal ngono ngono ae. Huuuuuuuu! Cupu',hate_speech
"USER Mungkin kah Komunis, syiah, termasuk juga JIN ANU, yg terlalu alergi dgn islam dan juga kebangkitan islam.\nSemoga tdk ikut terbawa #Dungu2Periode'",hate_speech
"Berkata Al Habib Abdullah Bin Mukshin Al-Attas (Keramat Bogor) :; �??Orang yang buta bukan orang yang melihat banyaknya harta, akan tetapi, yang disebut orang buta, orang yang tak mau melihat ilmu agama�??.",normal
RT USER: #OpenBoSurabaya USER\nmasih online aja kau\nsempak\nakun tipu2 bangsat\nbajingan kai',hate_speech
USER USER Yang gambarnya monyet dua ya?',normal
RT USER: Boleh minta maaf tapi proses hukum tetap harus jalan. Kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi\xe2\x80\xa6',hate_speech
RT USER: lahap banget kl ketemu kontol g disunat \n#bahancoli #kontol #memek #ngentot #ngewe #blowjob #kulumin URL,insult
USER USER Wkwkwkkw geblek',insult
"_-_\nTomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival'",normal
Junhoe kenapa si \xf0\x9f\x98\x82\xf0\x9f\x98\x82 gue kek... lahanjir ada yg lebih geblek dari gue.',insult
USER USER USER Katolik Nusantara!!\nAHAHAHAHHAHA\nPandai sekali ya pemecah belah agama kita ini. .',hate_speech
"Aku rasa emang terlalu cepet untuk buat yang kaya ginian di bulan kelima kita, tapi aku cuma pengen kamu ngerasa bahagia aja dapet hadiah-hadiah kecil dari aku. \n\n Gak terlalu mewah karna aku juga bukan milyarder yang punya banyak uang buat beliin ka",normal
"USER USER USER Haha.., susah bicara sm org bloon. Sudah bloon hatinya penuh dengki lagi \xf0\x9f\x98\x81'",hate_speech
USER USER USER USER USER Cebong emg begitu selalu minta data \xf0\x9f\x98\x86',hate_speech
apapun motif konflik rohingya yg pasti umat muslim di zalimi. titik. RedbonsSaveRohingya,hate_speech
KH Said Aqil Siroj menerima SK Program Doktoral kajian Islam Nusantara USER dari Kementerian Agama RI,normal
Bubarkan KPK kalau hanya kasus ecek-ecek yang di urus,hate_speech
USER Kalau begitu kenapa ijin sekolah swasta tidak keluar pak dedi di purwakarta?\nUntuk yang yayasannya kristen khususnya.\n\nKan hak seluruh rakyat dengan agama apapun.\n\nSalam damai.\n\n~ems~',normal
Pernah ngukur kntl sendiri nggak? Kira kira seberapa panjang?',insult
USER USER USER USER USER USER USER Curut cebong!! Kaum takfiri juga ternyata USER \xf0\x9f\x98\x82',hate_speech
OmMakarOm keadilan sosial atau kelebihan sosial bagi seluruh taipan korup ! siapa yg makar ? makar itu Rezim sendiri ! Lengserkan Jokowi,hate_speech
"Presiden Joko Widodo (Jokowi) meminta agar Sistem Perizinan Berusaha Terintegrasi Secara Online atau Online Single Submission bisa segera diterapkan baik di Kementerian, di tingkat provinsi, di tingkat kabupaten, di tingkat kota. USER",normal
Jika Allah Berkehendak akan klop pasangan USER #2019PrabowoAnisMatta akan bikin lawan kucarkacir; ; Siap dukung #2019GantiPresiden ??,hate_speech
USER So bgt jijik tar juga di save nih bntr lg',insult
USER USER USER USER Ya goblok...untung ane cebong happy bukan yg dungu versi gerung gerung \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',hate_speech
"USER Idih najis baru ngeh ini kamu, liat aja ya, siap siap timbal baliknya'",hate_speech
USER CANTIKK BANGET CIPP!!! MATA KAMU SIPIT GITU YAAA IMUT BANGETT \xf0\x9f\x92\x95\xe2\x9d\xa4',normal
Ada sahabatku yg pulang dr Papua. Sebelumnya dia kerja disalh satu kontraktor yg mngerjakan infrastruktur yg sdang dibangun. Beliau cerita bnyak bagmna jauhnya ketinggaln rkyt kita Papua dibnding dgn wilyah lainnya di negeri ini. Syukrlah pk Jkwi jd presid,normal
"Apa sih yang kamu pertimbangkan saat membeli mobil?; ; Bukan hanya soal harga, keamanan dan kenyamanan juga patut diperhatikan lho. Yuk lihat selengkapnya di sini ---&gt;",normal
"USER gue gatau apa muka gue yg begini apa dia yang bego apa gmn MASA GUE UDH PAKE JILBAB TEMEN GUE FIRST IMPRESSION NYA KE GUE, gue org kristen:)))'",normal
Posting Gambar Jokowi dan Megawati di Atas Ranjang Eko Prabowo Ditangkap. JokowiAgain,hate_speech
"Yaelah malah di terobos lampu merah | kalem bro, itu polisi di belakang kita aja nerobos | ITU NGEJAR KITA DONGO!!'",hate_speech
".BM�??: Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",normal
"Indonesia ngapa makin jadi ya. yang tolol, yang bencong lah malah di up..... Udah gak nonton tv masa gak buka sosmed juga gue??!!'",insult
RT USER USER Ga punya CC tapi jago ngutang ribuan Triliun mainnya..,hate_speech
"USER Rezim tongkol, bisa nya cuma nyontek, ga mikir kalau contekan nya jauh dari standar asli.\nNambah jijik aja gw liat kelakuan si kacung cina \n#2019gantikacung\n#2019GantiPresiden \n#2019GantiRezim'",hate_speech
"Indonesia perlu tindakan nyata , usir Dubes Myanmar utk Indonesia, krna bikhsu Budha dan Militer membunuh secara masal(genosida) etnis Rohingnya",hate_speech
"""Halah cebong, bani taplak, ahok ga mau remisi aja smp sgtunya! Di Cipinang dong penjaranya!"".\n\nAdek sayang, ga semua orang berani ngadepin hukum dr awal, even itu hasilnya dy bersalah atau engga. Ga usah pura2 bego, ga perlu diingetin siapa yg kabur2a",hate_speech
RT USER USER USER USER Bener kamu ngga ada apa-apa nya,hate_speech
"Bukan saja pemilik Abu Tours itu pendonor dana utk 212, ternyata pendukung Anies-Sandi. Rakyat DKI seharusnya prihatin gubernur mrk berhubungan dgn laknat Abu Tours yg menelan 96.000 korban dgn total penipuan Rp1.8T atau 16.439 tahun menabung Rp30rb sehari",normal
USER USER USER mabuk pil PCC,hate_speech
USER perasaan sdh sring kena skakmat kok ya ga sembuh2 ya?. Dana utk pensiun jg sdh disahkan DPR...lho org itu kan jg org DPR \xf0\x9f\x98\x82',normal
ini kok ngenes ya bacanya.,normal
"Dengan Komunisme-nya Cina besar, Dengan Kapitalisme-nya US besar Dengan Pancasila, Indonesia begini-begini aja bro",hate_speech
USER Kau cuma pandai jilat pantat penguasa udh pandai pula kau nantangin org.....dasr pelacur politik...',harassment
RT USER: Sari konde perempuan tua nan fasik tak patut di komparasikan dengan cadar.\n\nKidung mantra tenggelam oleh indahnya azan. Ib\xe2\x80\xa6',normal
USER KOK KAMU SOMPRET',hate_speech
"""Sosialisasi Keamanan Pangan""* - ISWI @ Aula Gedung BPOM Jl. Percetakan Negara, 18042018",normal
bloon ngapain follow twitter lee sung kyung dah cem paham \xf0\x9f\xa4\xa3',insult
"USER JAUH BANGET ANJER. morgan mukanya soft (IYAAAAA), june mukanya brengsek'",threat
"USER Ini ada yg #kebelet2periode kelakuan kayak gini, so #2019GantiPresiden insya Allah #2019PrabowoRI1",hate_speech
USER USER USER USER USER Akhirnya kata2 ajaib kaum onta muncul juga \xf0\x9f\x98\x82',hate_speech
Dapil sulawasi tenggara aja \nPasti menang\nDisana banyak TKA\n\n#2019GantiPresiden URL,hate_speech
"USER Harus berapa kali saya bilang saya paham? \n\nSaya kan bilang, saya cuma gasuka kamu ngatain orang munafik cuma gara-gara mereka pengen orang stop bodyshaming orang lain. Sbnrnya yang gak paham tuh lo apa gue? \n\nBtw mas, ini gak nyambung sa",normal
Udah bingung kalik mau pakai cara apa untuk kampanye. Sampai2 bikin fitnah yang kayak begituan. Depresi ya takut kalah? #IklanAhokJahat,hate_speech
Gak habis pikir deh gmn kalo kunti itu bs masuk rumah. Gak berani bayangin gue... lo berani bayanginnya? \n\nEnd.',normal
USER USER USER Kunyuk kalau DPR bubarkan KPK,hate_speech
TGB Diyakini Mampu Ciptakan Pemerintahan yang Bersih; ; #KamiMauTGBDrM.ZainulMajdi; ;,normal
"USER USER Bu Susi, emang cuilan titit bernyawa ini punya pikiran?? Kalau punya dimana letaknya?? Beberapa kali dicari pakai GPS dan google Map kagak ketemu""'",harassment
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER YA POKOKNYA LU JUGA SINTING',insult
"USER wkwkkw bg napadah, sma buat ngincer cowo yang ada lu keliyengan sama tugas dan beserta antek anteknya'",normal
Semacam hewan ulet putih merubung bangkai di sebut set',normal
"Jangan suka main dengan data ekonomi, tidak ada peristiw ekonomi MAKRO yang ujug2 tanpa ddahului kebijakan sebelumnya",normal
"Di Maroko, Anies Dipanggil �??Super Gubernur�??",normal
"sprti pilkada DKI, dinyatakan Ahok elektabilitasNya tinggi 80% lebih, calon tunggal tdk ada yg bisa yg mengalahkan Ahok, para cukong lupa #media #sosmed yg tdk bisa dimonopoli kebenaran-Nya USER maju cagub #DKI1, lalu eletabilitas Ahok tergerus",normal
"Islam itu indah, Kristen itu kasih, Hindu itu cinta, dan Budha itu damai. Semua agama itu sama dan kita harus saling menghormatinya. :)",normal
"Perang dagang Amerika-Cina lumayan mencurigakan, karena merek sepatu Amerika yang ""mahal"" masih banyak buatan Cina.\n\nJadi? Dah beli buatan Indonesia aja \n\xf0\x9f\xa4\x99\xf0\x9f\x98\x84'",normal
Kebaikan adalah bahasa yg bisa di dengar oleh mereka yg tuli dan di lihat oleh mereka yg buta.',normal
USER USER USER USER Naik buaya sambil makan pepaya?',normal
"Muntah-muntah Usai Makan, Seorang Banci Mengaku Telat Dua Bulan'",normal
"Survei: Khawatir Resesi Ekonomi, Konsumen Rajin Menabung",normal
USER tolong si ini onta nyanyi mulu minta disemprot baygon',hate_speech
RT USER USER Tebang pilih pilih ditebang; bubarkan aja USER dan bentuk lembaga baru yg benar2 independent.,hate_speech
""" bertudung tapi perangai tah pape ""; Kalau aku buat salah tegur aku. Jangan babitkan tudung atau agama aku. Islam tu sempurna, tapi aku tak.",normal
"Festival Kebudayaan Antarabangsa Tawau 2018 mencerminkan keistimewaan dan keunikan Sabah dari sudut kepelbagaian budaya yang ada di negeri ini, ujar YAB Perdana Menteri USER ketika melancarkan festival tersebut, pada malam tadi.",normal
USER Pak USER mudah2an Anda semakin melihat bahwa Muhammad hanya seorang buta huruf dungu yang biadab,hate_speech
"USER USER Soalnya dia budek kaya bolot Om... \nTuuh, kuping nya kotor seperti hatinya....'",threat
"USER Kamu aja mainan hole baru, aku mau cari titit baru'",insult
Maju lu sini anjing',hate_speech
"RT USER: \xf0\x9f\x91\xa6: ""Jangan jahatin anak orang""\n\xf0\x9f\x91\xa8: ""Baru juga sekali udah diginiin. Haha""\n\nEmang mau berapa kali lo jahatin anak orang, suparj\xe2\x80\xa6'",normal
"yaudah atuh usir hindu budha juga aja biar gimana pun mereka nga monoteis. atau, tanyain aja dulu deh. tau arti kata ""esa"" nga sih?",hate_speech
RT USER USER Kata mas budi kumpul orang bodoh/gila dalam jumlah besar. Murah biayanya... URL,hate_speech
USER USER USER rakyat cina w mah',normal
Presiden USER menghadiri harlah PMII yang ke-58. #JayaPMII,normal
"USER Baru mantap, rejeki bekah buat keluarga.\nDaripada cari sampingan jilat2 penguasa jilat2 pantat penista agama'",hate_speech
RT USER: tiap hari comment di FB pakai template yg sama: rezim PKI rezim anti-islam rezim penjilat cina dsb.,hate_speech
"USER USER USER Jadi mhs ini bukan aturan bersifat komunis kok, tapi bagaimana pendidikan bisa merata aja'",normal
"USER Mmg sdh hrsnya bgtu mba, apa yg digali ditnh Nusantara sdh smestinya jd milik kita, smua trjdi krn dlu Harto membrikan kebbsan pd asing, utk mengeruk smuanya tnp sisa, dl apa yg didpt papua? Nol. Papua itu sdh ibarat propinsi trbuang, tdk",normal
"Terus dia manggil anaknya buat ambil duitnya di tempat si bapak itu nunggu. Baru deh duitnya dikasih ke gw. Padahal si bapak sehat2 aja, ga cacat fisik, tapi malesnya ga ketulungan buat sekedar beli aja masih nyuruh anaknya yg turun. Mungkin si bapak itu",normal
"USER utk di panti kemudian tak bisa terlacak selamanya. Bahkan kalau ada bom, si bocah tetap tidur nyenyak \xf0\x9f\xa4\xa3'",normal
"\xe2\x80\x9cSaya lihat juga bagus jambanisasi tadi, membikin jamban-jamban keluarga kurang lebih Rp2 juta per jamban,\xe2\x80\x9d tutur Presiden seraya menambahkan pembangunan sanitasi baik bagi keluarga dan kesehatan lingkungan di kampung.'",normal
hih si merula tae bgt point gue dikurangi 20',hate_speech
"USER Tangannya pun spontan mengangkat penggorengan yang ia bawa kala melihat sosok dihadapannya mengangkat sebuah tongkat. Rapunzel bermaksud untuk siaga.\n\n""Aku Rapunzel, dan menolongmu untuk apa?""\n\nSikap waspadanya pada orang asing tidak menu",normal
Bila Cina bs maju dg Komunisme,hate_speech
Agus silvy Tukang Fitnah #DebatFinalPilkadaJKT,hate_speech
USER : salam pak Pasek. Bagaimana sistem pengembangan perkampungan budaya di Bali. Kita sedang advokasi pengalihan hak komunitas Rumah Adat Minangkabau menjadi aset daerah dlm rangka pengembngan wisata,normal
"RT USER: Kaum Homo, Lesbian, Banci kalian bela atas nama HAM, tapi seorang wanita yang memakai cadar kalian cerca atas nama tol\xe2\x80\xa6'",hate_speech
Jauhkan prasangka menutupi hati yang buta.',normal
USER USER Politik itu SADIS dan KEJAM karena suka mengancam kalo tdk dituruti. \xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86',normal
"USER Salah pangkah dpt taik..taik lgbt,liberal,menentang raja\xc2\xb2,pengampu kafir harbi.'",hate_speech
USER USER USER Yg sok tau itu yg blng pemerintah komunis hny kerja sama dgn china dah di cap komunis,hate_speech
"Asyik kutuk kerajaan kata kerajaan tak bantu pelajar, tak beri pendidikan percuma. Dengar apa kata ulama tersohor #GE14",normal
"&lt; mengamati rumah besar ini dari luar?"" Ia bertanya pada diri sendiri. Sengaja di pagi yang buta ini Suho tak membawa timnya. Mereka memiliki porsi tugas masing-masing dan Suho juga enggan mendengar keluhan-keluhan manja. Itu menyakiti telinganya.\n\n",normal
Jenis pisang varietas baru ?,normal
setuju! Turunkan Jokowi Karena Bela dan Pro PKI!,hate_speech
#CakIminTheNextWaprescak imin adalah representasi dari kaum muda santri n islam moderatUSER,normal
"USER nti ketauan dong syp yg anaknya pemberontak jaman dulu, ketauan juga dong yg neken kontrak dgn PT Freeport jaman dulu, ketauan juga dong syp yg keturunan tionghoa, ketauan juga dong yg masuk islam karna jadi mantu presiden jaman dulu.",hate_speech
resep ganteng? mandi di jamban.',normal
"Hanya manusia dungu, yang mengaku beragama tapi panduan kitab sucinya fiksi belaka.; ; Contoh di Islam, kitab Sucinya Al-Qur'an, sumbernya dari firman2 Allah SWT. Jika Al-Qur'an dianggap fiksi, lalu Al-Hadist mau dianggap apa oleh si dungu?",hate_speech
Gila babi la berat aku dah turun siel',insult
"Setelah menko maritim baru, suasana lebih tenang, sebelumnya tahulah �???",normal
"USER Allahuakbar itu gue masih main taplak gunung:') btw ayo temenannn""",normal
USER Kleb aseng yang kena banned \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',normal
"Krisis, Warga Venezuela Pilih Makan Daging Busuk dan Jadi PSK URL URL",normal
"""soljum dulu biar ganteng"".\n\nDari kecil gua katolik.\n\nEmak bapak gua gamau gua ganteng.\nAnj.'",normal
"USER Dan setelah bertanya ke teman2 arti dari kidu, aku tau jawabannya. Kidu itu adalah udik wkwk'",normal
"\xe2\x80\x9cBelum pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi dan tragedi\xe2\x80\x9d'",normal
"ahok tidak layak seperti manusia, dia lebih tepat seperti babi yg tidak punya akal pikiran dan jiwa manusiawi",hate_speech
"RT RudyGoni ""RT RPGpedia: Ada dua calon Gubernur di Jawa Tengah tapi pemenangnya hanya 1 Ganjar Yasin; ; #KamiGanjarYasin ; #KandangBant3ng; ; Salamnya; #TemannyaRPG; #namakuRUDY; #TemannyaRUDY""",normal
USER USER bener2 bebel nih cebong',hate_speech
Rezim paranoid bukti pemerintahan yg rapuh dan kami rindu teriakan lengserkan USER di depan istana dengan ribuan rakyat kepalkan tangan !!!,hate_speech
BANGSAD TERNYATA VINNA',hate_speech
USER tai lu',hate_speech
"USER \xe2\x80\xa2 Mau nomor dua!\n\xe2\x80\xa2 Karena aku belum pernah punya eyeshadow SAMA SEKALI. Iya iya aku perempuan macam apa, biasanya minjem doang eheheh, mau beli juga asa mahal kunaon sih ya. Jadi ya.. Yaudah gitu, nomor dua keliatan pal",normal
"USER Agamanya sempurna, ummatnha banyak yg pinter kok. Kenapa yg goblok terus yg berani bicara.. hadeh!'",insult
USER USER PKI gaya baru dan kaum liberal kepanasan karena semakin banyak muslimah di indonesia memakai hijab ?',normal
USER USER USER USER USER USER USER USER USER USER USER USER Gw tuduh lo anak babi. Yuk buktikan lo anak orang dengan tes dna ya. Cepat. G pake lama',hate_speech
USER Tienteuus dong kak .. yakali ekeu kek yey yg tiap ngobrol sama orang ngajak eue mulu .. mursidah deh ah',normal
"2 Jembatan ambruk ruginya milyaran, dan nyawa, belum termasuk kerugian ekonomi dari pendistribusian barang, kerugian bisnis transportasi, dan efek lainnya, itu baru satu yang ambruk..towewew",normal
USER USER Cebong yah cebong. Kamfrettt yah kaum anda yang cuma nyinyir ! Kaum pemalas !',hate_speech
Gubernur Jatim Targetkan Jembatan Widang Selesai H-15 Lebaran,normal
USER USER Goblok permanen....\xf0\x9f\x98\xad',hate_speech
"usir cina karna mereka JokowiRadikal usir cina karna mereka generasi bangsa kita mentalnya rusak ,sudah saatnya kita TumbangkanJokowi !!! URL",hate_speech
USER Abis lempar batu sembunyi tangan. Abis pasang bom sembunyi sembunyian',normal
Sinting sia sana minum obat URL,hate_speech
"Waaini....ngasih tau cara ""2 periode""",normal
Nama: Patrialis Akbar Status: Terpidana Kasus: Korupsi Mendukung Anies-Sandi,hate_speech
Rabbi Israel Sebut Orang Berkulit Hitam Sebagai \xe2\x80\x9cMonyet\xe2\x80\x9d Picu Kecaman Keras URL,insult
"Dibanding beli go-xxxd dengan ongkir 4000, kupake kakiku jalan 20 menit dari kampus ke tempat makan. Cari makan juga yang banyak terus harga lumayan. Disini 13rb kamu dapat telur dadar, ayam kare sama sayur tumis kacang panjang. Mamen itu lumayan.'",normal
USER Maksud gue otaknya itu manusia kampret yg kampungan. Beda lho ya kampungan sama kampung. Kalo di kampung malah guyub koq gak pandang agamanya apa. Malah kalo perayaan hari besar suka saling bantu.',hate_speech
"Fiksi itu bersifat imajiner atau naratif ; Dlm Fiksi/imajinasi tak ada hukumnya Wajib Percaya, jd blh percaya blh tidak sesuai narasi pemikiran masing2 orang.; ; Dlm Agama hukumnya wajib percaya pd Firman Nya dlm Kitab Suci.; ; Jd yg bilang Kitab Suci Fik",normal
"USER gak, kamu maho.'",harassment
"'Sayang sekali punya paras nan cantik kumpul ama cowok gembel, dibawa gembel mau, makanya suka gengsi kalo mau pacaran eh lihat difoto-fotonya ada sama cowok gembel, nonkrong pinggir jalan, apa gamalu yah. \xf0\x9f\x98\x82 percuma cantik kalo otaknya murah. \xf0\x9f\x98\x82""",insult
Mirip adegan film G.30S-PKI. perlu di catat bhw rezim ini adlh rezim anti Islam. URL,hate_speech
USER Cebong mana ngerti',hate_speech
"Di Indonesia ini, bicara tentang Pelanggaran HAM dan sejarah Papua akan dituduh sebagai antek asing, pengkhianat negara, provokator dll. Padahal orang bicara karena memang faktanya ada kejahatan negara terhadap Papua dan sesuai prinsip dan UU di Indones",normal
USER USER Iiih ada mak kunti datangg',normal
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER NGOMONG,normal
"Pendukung USER spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER smoga dilaknat oleh ALLAH'",hate_speech
USER Buat sewa jablay kayaknya jg bisa tuh',insult
"Nach, tuh..; Tidak terjadi di Indonesia ajach, kan..; Di Suadi Arabia seorang Ulama juga kena cekal..",normal
USER USER USER USER Terlalu biasaaa andaa. Dasaaaar bolot puser lukaku',threat
USER USER USER Cebong aja yg ngada2 bikin meme... Sementara penista agama lu puja2',hate_speech
"RT USER: Sebenarnya bukan lelaki tu, tapi monyet tu yg ajak lelaki tu wefie \xf0\x9f\x98\x82 tengok tangan dia \xf0\x9f\x98\x81 URL",hate_speech
"misalnya Waraqah ibn Naufal sepupu Khadijah ad seorang ""imam Nestorian"" yg tentu berasal/ kiblatnya pd Kristen Nestorian di Syria. Mungkin sekali Waraqah memakai ""alah/ allah"" ketimbang ""elohim/ yahweh"".'",normal
Saat ini budaya mereka bertransformasi menjadi budaya asing yang telah lama diserap pengaruhnya bahkan melebihi dari pemberi virusnya.,normal
USER Pembiakan kumpulan maki hamun dan buli dalam twitter\n\nAwak suka ke banyak anjing liar berkeliaran dan banyak lagi kawan2 awak menyertai #BangsaAnjing\n\nIni adalah Anjing &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc',normal
Katanya otoriter. Kalau otoriter seperti pemimpin Korut mungkin yg tidur itu udah dihukum mati sama Kim Jong un,hate_speech
"USER Gua cecann...napa rep"" an pd bilang gua monyet dahh \xf0\x9f\x98\x82'",insult
USER USER Kalau aku jual amik untung teruk. 5x ganda. Aku charge gst yahudi.',normal
"USER USER Bukan cuma itu cacat nya, demokrasi bahkan tidak menghargai intelektualitas seseorang, orang gak mau sekolah, sama orang yg berjuang untuk pintar sampai dapat gelar Prof pun nilainya sama, cuma 1 suara.'",normal
"Tiap pake foto bapak sih. Kalo pake wonho kenapa gue ngerasa kotor, berdosa, pecun, dan menjijikkan ya....................'",insult
"USER Yg terbirit birit tunggang langgang lintang pukang dengar suara adzan itu iblis la'natilloh 'alaih""",normal
"ketika lu punya dua adek cowo masih bocah tapi yang satu udah sunat dan tiba2 yang kecil ngomong \n""kok titit aku kaya gini kok titit abang kaya gitu"" bentukny beda anying wkwkwkwk'",insult
USER Yah gak dikasih juga ngak papa biar tambah gelar baru pelanggar hak buruh!!! BLOON LOE SENGAK BONG. Biasanya dr zaman Soeharto sampe SBY hal yg remeh temeh ginich mah ngak dibahas.',hate_speech
"USER USER Klo pengen mensyen gw lagi, genepin dulu follower loe ya bong. Loe mensyen gw lagi, RAS masuk kakus. G ada waktu buat cebong dungu berfollower 2 dijit'",hate_speech
"Prabowo cs teriak2 mnghujat Jokowi antek asing, Jokowi diam tak membalas. Dlm diam Jokowi mmbuktikan sbaliknya, dgn bukti setelah 50 thn Indonesia menguasai 51% saham PT Freeport Indonesia, Prabowo cs dlm diam ternyata menghrpkan dukungan AS dgn janji jk",normal
80 % Rakyat Jawa Barat istiqomah tetep dukung Prabowo untuk menjadi Presiden 2019. Cawapresnya terserah PKS,normal
Mengintip Moge Iring-iringan Presiden AS,normal
YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....,threat
Nalar yang sehat tidak mungkin berfikir �??buruk�?? hingga sejauh itu. Puisi itu ditulis oleh seorang ulama yang mencintai Islam. Seorang ulama yang merindukan Islam tumbuh sebagai ajaran kasih sayang dan rahmat bagi seluruh masyarakat di negeri ini. #PercayaG,normal
USER ternyata senjata yang paling mematikan bukan bom nuklir\ntapi mulutnya yang ucap janji2 manis mau lamar tau2nya udah lamar cewek lain juga.\n\nastagfirullah',normal
Usir teroris Budha yg membunuh muslim Rohingya UsirDubesMyanmar,hate_speech
USER Gaada tanda tanyanya upil onta',hate_speech
USER Wkwkwk masa burung kenari mau dipake buat dokumentasi burung hantu harusnya atau burung onta',normal
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,normal
"Abdul Sattar Edhi, bapak sederhana yang memiliki ribuan armada ambulan gratis pernah ditanya: ""Kenapa kau juga bantu orang Kristen dan Hindu dalam ambulansmu?"" Ia menjawab ; ""Karena ambulansku lebih muslim darimu"". #respect #peace #human'",normal
"USER #PakcikDahTUA nak apalah kudrat pakcik ni boleh buat setakat pakai kopiah, minta sedekah jual kismis\n\n#PakcikMudaLagi bila pakcik warna rambut kuning bawak duit banyak2 \n\n#KitaOK kan \n\nIni adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\",hate_speech
"USER USER USER USER USER USER USER Pilihan yg tepat dan msk akal adlh USER menyatukan kader USER dan luar jawa.oratornnya bak soekarno,menggelora membawa militansi kader ke titik tertinggi dan",normal
"Tanaman obat dihalaman rumah ibu ku tumbuh subur, alhamdulillaah...Cengkudu, buah dewa, kencur, jahe, salam, bawang merah, jambu monyet juga ada dll... Pengen delima belum dapat...hunting ah.. Latepost24feb URL",normal
USER Ngabisa ! Brengsek dia !!!!!!!!',hate_speech
"~; Yg jelas, klw ada foto2 yg begitu:; #lombaTari; SekolahDasar; #LKS,LombaKeterampilanSiswa; Sekolah Menengah Kejuruan; #Pembeatan, ""adatGorontalo; gadis kecil yg sdh beranjak remaja""; sekitar tahun 2010; #CCU, Cross Cultural Understanding, Universitas. K",normal
USER Mantap usir kaun cina dari karawang,hate_speech
USER BIASA LAH PROF KAUM KAMBING BENGEK YA BEGITU.. BEDA DIKIT DIBILANG CEBONG... NGAKAK WES...',hate_speech
"USER Iyaaa memang bahasa asing'-'""",normal
USER bukan banci tapi bener-bener banci',harassment
Presiden Akan Tanam Pohon Tanda Revitalisasi Sungai Citarum di Jawa Barat,normal
"Setelah terjadi peristiwa pemberontakan G 30 September 1965 oleh PKI, menjadi tanda akhir dari pemerintahan Orde Lama.'",normal
RT USER Benamkan 2018 dan 2019 !! Rezim anti Islam !!!,hate_speech
"Makanya, rakyat juga sudah gak sabar pengen lengserkan, tapi para tokoh negri pada takut sama santet jokowi. Dicari tokoh nasional yg berani",hate_speech
"USER Ayo mana memek kmu sini,,,,,'",insult
"USER kau cacat, dimples itu kecacatan. sekian \xf0\x9f\x98\x9c'",threat
USER USER USER Jokowi Pendusta pantas mundur.,hate_speech
USER USER KIRAIN BUDEK',insult
USER USER USER USER Matamu picek',threat
